,path,emotion
1137,data/training\Actor_17\03-02-04-01-01-01-17_sad.wav,sad
1138,data/training\Actor_17\03-02-04-01-01-02-17_sad.wav,sad
1139,data/training\Actor_17\03-02-04-01-02-01-17_sad.wav,sad
1140,data/training\Actor_17\03-02-04-01-02-02-17_sad.wav,sad
1141,data/training\Actor_17\03-02-04-02-01-01-17_sad.wav,sad
1142,data/training\Actor_17\03-02-04-02-01-02-17_sad.wav,sad
1143,data/training\Actor_17\03-02-04-02-02-01-17_sad.wav,sad
1144,data/training\Actor_17\03-02-04-02-02-02-17_sad.wav,sad
1145,data/training\Actor_17\17_02_01_01_dogs-sitting_sad.wav,sad
1146,data/training\Actor_17\17_02_01_01_kids-talking_sad.wav,sad
1147,data/training\Actor_17\17_02_01_02_dogs-sitting_sad.wav,sad
1148,data/training\Actor_17\17_02_01_02_kids-talking_sad.wav,sad
1149,data/training\Actor_17\17_02_02_01_dogs-sitting_sad.wav,sad
1150,data/training\Actor_17\17_02_02_01_kids-talking_sad.wav,sad
1151,data/training\Actor_17\17_02_02_02_dogs-sitting_sad.wav,sad
1152,data/training\Actor_17\17_02_02_02_kids-talking_sad.wav,sad
1153,data/training\Actor_18\18_01_01_01_dogs-sitting_sad.wav,sad
1154,data/training\Actor_18\18_01_01_01_kids-talking_sad.wav,sad
1155,data/training\Actor_18\18_01_01_02_dogs-sitting_sad.wav,sad
1156,data/training\Actor_18\18_01_01_02_kids-talking_sad.wav,sad
1157,data/training\Actor_18\18_01_02_01_dogs-sitting_sad.wav,sad
1158,data/training\Actor_18\18_01_02_01_kids-talking_sad.wav,sad
1159,data/training\Actor_18\18_01_02_02_dogs-sitting_sad.wav,sad
1160,data/training\Actor_18\18_01_02_02_kids-talking_sad.wav,sad
1161,data/training\Actor_19\03-02-04-01-01-01-19_sad.wav,sad
1162,data/training\Actor_19\03-02-04-01-01-02-19_sad.wav,sad
1163,data/training\Actor_19\03-02-04-01-02-01-19_sad.wav,sad
1164,data/training\Actor_19\03-02-04-01-02-02-19_sad.wav,sad
1165,data/training\Actor_19\03-02-04-02-01-01-19_sad.wav,sad
1166,data/training\Actor_19\03-02-04-02-01-02-19_sad.wav,sad
1167,data/training\Actor_19\03-02-04-02-02-01-19_sad.wav,sad
1168,data/training\Actor_19\03-02-04-02-02-02-19_sad.wav,sad
1169,data/training\Actor_19\19_01_01_01_dogs-sitting_sad.wav,sad
1170,data/training\Actor_19\19_01_01_01_kids-talking_sad.wav,sad
1171,data/training\Actor_19\19_01_01_02_dogs-sitting_sad.wav,sad
1172,data/training\Actor_19\19_01_01_02_kids-talking_sad.wav,sad
1173,data/training\Actor_19\19_01_02_01_dogs-sitting_sad.wav,sad
1174,data/training\Actor_19\19_01_02_01_kids-talking_sad.wav,sad
1175,data/training\Actor_19\19_01_02_02_dogs-sitting_sad.wav,sad
1176,data/training\Actor_19\19_01_02_02_kids-talking_sad.wav,sad
1177,data/training\Actor_19\19_02_01_01_dogs-sitting_sad.wav,sad
1178,data/training\Actor_19\19_02_01_01_kids-talking_sad.wav,sad
1179,data/training\Actor_19\19_02_01_02_dogs-sitting_sad.wav,sad
1180,data/training\Actor_19\19_02_01_02_kids-talking_sad.wav,sad
1181,data/training\Actor_19\19_02_02_01_dogs-sitting_sad.wav,sad
1182,data/training\Actor_19\19_02_02_01_kids-talking_sad.wav,sad
1183,data/training\Actor_19\19_02_02_02_dogs-sitting_sad.wav,sad
1184,data/training\Actor_19\19_02_02_02_kids-talking_sad.wav,sad
1185,data/training\Actor_20\03-02-04-01-01-01-20_sad.wav,sad
1186,data/training\Actor_20\03-02-04-01-01-02-20_sad.wav,sad
1187,data/training\Actor_20\03-02-04-01-02-01-20_sad.wav,sad
1188,data/training\Actor_20\03-02-04-01-02-02-20_sad.wav,sad
1189,data/training\Actor_20\03-02-04-02-01-01-20_sad.wav,sad
1190,data/training\Actor_20\03-02-04-02-01-02-20_sad.wav,sad
1191,data/training\Actor_20\03-02-04-02-02-01-20_sad.wav,sad
1192,data/training\Actor_20\03-02-04-02-02-02-20_sad.wav,sad
1193,data/training\Actor_20\20_01_01_01_dogs-sitting_sad.wav,sad
1194,data/training\Actor_20\20_01_01_01_kids-talking_sad.wav,sad
1195,data/training\Actor_20\20_01_01_02_dogs-sitting_sad.wav,sad
1196,data/training\Actor_20\20_01_01_02_kids-talking_sad.wav,sad
1197,data/training\Actor_20\20_01_02_01_dogs-sitting_sad.wav,sad
1198,data/training\Actor_20\20_01_02_01_kids-talking_sad.wav,sad
1199,data/training\Actor_20\20_01_02_02_dogs-sitting_sad.wav,sad
1200,data/training\Actor_20\20_01_02_02_kids-talking_sad.wav,sad
1201,data/training\Actor_21\03-02-04-01-01-01-21_sad.wav,sad
1202,data/training\Actor_21\03-02-04-01-01-02-21_sad.wav,sad
1203,data/training\Actor_21\03-02-04-01-02-01-21_sad.wav,sad
1204,data/training\Actor_21\03-02-04-01-02-02-21_sad.wav,sad
1205,data/training\Actor_21\03-02-04-02-01-01-21_sad.wav,sad
1206,data/training\Actor_21\03-02-04-02-01-02-21_sad.wav,sad
1207,data/training\Actor_21\03-02-04-02-02-01-21_sad.wav,sad
1208,data/training\Actor_21\03-02-04-02-02-02-21_sad.wav,sad
1209,data/training\Actor_21\21_01_01_01_dogs-sitting_sad.wav,sad
1210,data/training\Actor_21\21_01_01_01_kids-talking_sad.wav,sad
1211,data/training\Actor_21\21_01_01_02_dogs-sitting_sad.wav,sad
1212,data/training\Actor_21\21_01_01_02_kids-talking_sad.wav,sad
1213,data/training\Actor_21\21_01_02_01_dogs-sitting_sad.wav,sad
1214,data/training\Actor_21\21_01_02_01_kids-talking_sad.wav,sad
1215,data/training\Actor_21\21_01_02_02_dogs-sitting_sad.wav,sad
1216,data/training\Actor_21\21_01_02_02_kids-talking_sad.wav,sad
1217,data/training\Actor_22\03-02-04-01-01-01-22_sad.wav,sad
1218,data/training\Actor_22\03-02-04-01-01-02-22_sad.wav,sad
1219,data/training\Actor_22\03-02-04-01-02-01-22_sad.wav,sad
1220,data/training\Actor_22\03-02-04-01-02-02-22_sad.wav,sad
1221,data/training\Actor_22\03-02-04-02-01-01-22_sad.wav,sad
1222,data/training\Actor_22\03-02-04-02-01-02-22_sad.wav,sad
1223,data/training\Actor_22\03-02-04-02-02-01-22_sad.wav,sad
1224,data/training\Actor_22\03-02-04-02-02-02-22_sad.wav,sad
1225,data/training\Actor_22\22_01_01_01_dogs-sitting_sad.wav,sad
1226,data/training\Actor_22\22_01_01_01_kids-talking_sad.wav,sad
1227,data/training\Actor_22\22_01_01_02_dogs-sitting_sad.wav,sad
1228,data/training\Actor_22\22_01_01_02_kids-talking_sad.wav,sad
1229,data/training\Actor_22\22_01_02_01_dogs-sitting_sad.wav,sad
1230,data/training\Actor_22\22_01_02_01_kids-talking_sad.wav,sad
1231,data/training\Actor_22\22_01_02_02_dogs-sitting_sad.wav,sad
1232,data/training\Actor_22\22_01_02_02_kids-talking_sad.wav,sad
1233,data/training\Actor_23\03-02-04-01-01-01-23_sad.wav,sad
1234,data/training\Actor_23\03-02-04-01-01-02-23_sad.wav,sad
1235,data/training\Actor_23\03-02-04-01-02-01-23_sad.wav,sad
1236,data/training\Actor_23\03-02-04-01-02-02-23_sad.wav,sad
1237,data/training\Actor_23\03-02-04-02-01-01-23_sad.wav,sad
1238,data/training\Actor_23\03-02-04-02-01-02-23_sad.wav,sad
1239,data/training\Actor_23\03-02-04-02-02-01-23_sad.wav,sad
1240,data/training\Actor_23\03-02-04-02-02-02-23_sad.wav,sad
1241,data/training\Actor_23\23_01_01_01_dogs-sitting_sad.wav,sad
1242,data/training\Actor_23\23_01_01_01_kids-talking_sad.wav,sad
1243,data/training\Actor_23\23_01_01_02_dogs-sitting_sad.wav,sad
1244,data/training\Actor_23\23_01_01_02_kids-talking_sad.wav,sad
1245,data/training\Actor_23\23_01_02_01_dogs-sitting_sad.wav,sad
1246,data/training\Actor_23\23_01_02_01_kids-talking_sad.wav,sad
1247,data/training\Actor_23\23_01_02_02_dogs-sitting_sad.wav,sad
1248,data/training\Actor_23\23_01_02_02_kids-talking_sad.wav,sad
1249,data/training\Actor_24\03-02-04-01-01-01-24_sad.wav,sad
1250,data/training\Actor_24\03-02-04-01-01-02-24_sad.wav,sad
1251,data/training\Actor_24\03-02-04-01-02-01-24_sad.wav,sad
1252,data/training\Actor_24\03-02-04-01-02-02-24_sad.wav,sad
1253,data/training\Actor_24\03-02-04-02-01-01-24_sad.wav,sad
1254,data/training\Actor_24\03-02-04-02-01-02-24_sad.wav,sad
1255,data/training\Actor_24\03-02-04-02-02-01-24_sad.wav,sad
1256,data/training\Actor_24\03-02-04-02-02-02-24_sad.wav,sad
1257,data/training\Actor_24\24_01_01_01_dogs-sitting_sad.wav,sad
1258,data/training\Actor_24\24_01_01_01_kids-talking_sad.wav,sad
1259,data/training\Actor_24\24_01_01_02_dogs-sitting_sad.wav,sad
1260,data/training\Actor_24\24_01_01_02_kids-talking_sad.wav,sad
1261,data/training\Actor_24\24_01_02_01_dogs-sitting_sad.wav,sad
1262,data/training\Actor_24\24_01_02_01_kids-talking_sad.wav,sad
1263,data/training\Actor_24\24_01_02_02_dogs-sitting_sad.wav,sad
1264,data/training\Actor_24\24_01_02_02_kids-talking_sad.wav,sad
1265,data/training\Actor_24\24_02_01_01_dogs-sitting_sad.wav,sad
1266,data/training\Actor_24\24_02_01_01_kids-talking_sad.wav,sad
1267,data/training\Actor_24\24_02_01_02_dogs-sitting_sad.wav,sad
1268,data/training\Actor_24\24_02_01_02_kids-talking_sad.wav,sad
1269,data/training\Actor_24\24_02_02_01_dogs-sitting_sad.wav,sad
1270,data/training\Actor_24\24_02_02_01_kids-talking_sad.wav,sad
1271,data/training\Actor_24\24_02_02_02_dogs-sitting_sad.wav,sad
1272,data/training\Actor_24\24_02_02_02_kids-talking_sad.wav,sad
1273,data/training\Actor_25\25_01_01_01_far_sad.wav,sad
1274,data/training\Actor_25\25_01_01_01_fat_sad.wav,sad
1275,data/training\Actor_25\25_01_01_01_fit_sad.wav,sad
1276,data/training\Actor_25\25_01_01_01_five_sad.wav,sad
1277,data/training\Actor_25\25_01_01_01_food_sad.wav,sad
1278,data/training\Actor_25\25_01_01_01_gap_sad.wav,sad
1279,data/training\Actor_25\25_01_01_01_gas_sad.wav,sad
1280,data/training\Actor_25\25_01_01_01_gaze_sad.wav,sad
1281,data/training\Actor_25\25_01_01_01_germ_sad.wav,sad
1282,data/training\Actor_25\25_01_01_01_get_sad.wav,sad
1283,data/training\Actor_25\25_01_01_01_gin_sad.wav,sad
1284,data/training\Actor_25\25_01_01_01_goal_sad.wav,sad
1285,data/training\Actor_25\25_01_01_01_good_sad.wav,sad
1286,data/training\Actor_25\25_01_01_01_goose_sad.wav,sad
1287,data/training\Actor_25\25_01_01_01_gun_sad.wav,sad
1288,data/training\Actor_25\25_01_01_01_half_sad.wav,sad
1289,data/training\Actor_25\25_01_01_01_hall_sad.wav,sad
1290,data/training\Actor_25\25_01_01_01_hash_sad.wav,sad
1291,data/training\Actor_25\25_01_01_01_hate_sad.wav,sad
1292,data/training\Actor_25\25_01_01_01_have_sad.wav,sad
1293,data/training\Actor_25\25_01_01_01_haze_sad.wav,sad
1294,data/training\Actor_25\25_01_01_01_hire_sad.wav,sad
1295,data/training\Actor_25\25_01_01_01_hit_sad.wav,sad
1296,data/training\Actor_25\25_01_01_01_hole_sad.wav,sad
1297,data/training\Actor_25\25_01_01_01_home_sad.wav,sad
1298,data/training\Actor_25\25_01_01_01_hurl_sad.wav,sad
1299,data/training\Actor_25\25_01_01_01_hush_sad.wav,sad
1300,data/training\Actor_25\25_01_01_01_jail_sad.wav,sad
1301,data/training\Actor_25\25_01_01_01_jar_sad.wav,sad
1302,data/training\Actor_25\25_01_01_01_join_sad.wav,sad
1303,data/training\Actor_25\25_01_01_01_judge_sad.wav,sad
1304,data/training\Actor_25\25_01_01_01_jug_sad.wav,sad
1305,data/training\Actor_25\25_01_01_01_juice_sad.wav,sad
1306,data/training\Actor_25\25_01_01_01_keen_sad.wav,sad
1307,data/training\Actor_25\25_01_01_01_keep_sad.wav,sad
1308,data/training\Actor_25\25_01_01_01_keg_sad.wav,sad
1309,data/training\Actor_25\25_01_01_01_kick_sad.wav,sad
1310,data/training\Actor_25\25_01_01_01_kill_sad.wav,sad
1311,data/training\Actor_25\25_01_01_01_king_sad.wav,sad
1312,data/training\Actor_25\25_01_01_01_kite_sad.wav,sad
1313,data/training\Actor_25\25_01_01_01_knock_sad.wav,sad
1314,data/training\Actor_25\25_01_01_01_late_sad.wav,sad
1315,data/training\Actor_25\25_01_01_01_laud_sad.wav,sad
1316,data/training\Actor_25\25_01_01_01_lean_sad.wav,sad
1317,data/training\Actor_25\25_01_01_01_learn_sad.wav,sad
1318,data/training\Actor_25\25_01_01_01_lease_sad.wav,sad
1319,data/training\Actor_25\25_01_01_01_lid_sad.wav,sad
1320,data/training\Actor_25\25_01_01_01_life_sad.wav,sad
1321,data/training\Actor_25\25_01_01_01_limb_sad.wav,sad
1322,data/training\Actor_25\25_01_01_01_live_sad.wav,sad
1323,data/training\Actor_25\25_01_01_01_loaf_sad.wav,sad
1324,data/training\Actor_25\25_01_01_01_long_sad.wav,sad
1325,data/training\Actor_25\25_01_01_01_lore_sad.wav,sad
1326,data/training\Actor_25\25_01_01_01_lose_sad.wav,sad
1327,data/training\Actor_25\25_01_01_01_lot_sad.wav,sad
1328,data/training\Actor_25\25_01_01_01_love_sad.wav,sad
1329,data/training\Actor_25\25_01_01_01_luck_sad.wav,sad
1330,data/training\Actor_25\25_01_01_01_make_sad.wav,sad
1331,data/training\Actor_25\25_01_01_01_match_sad.wav,sad
1332,data/training\Actor_25\25_01_01_01_merge_sad.wav,sad
1333,data/training\Actor_25\25_01_01_01_mess_sad.wav,sad
1334,data/training\Actor_25\25_01_01_01_mop_sad.wav,sad
1335,data/training\Actor_25\25_01_01_01_mouse_sad.wav,sad
1336,data/training\Actor_25\25_01_01_01_nag_sad.wav,sad
1337,data/training\Actor_25\25_01_01_01_name_sad.wav,sad
1338,data/training\Actor_25\25_01_01_01_near_sad.wav,sad
1339,data/training\Actor_25\25_01_01_01_neat_sad.wav,sad
1340,data/training\Actor_25\25_01_01_01_nice_sad.wav,sad
1341,data/training\Actor_25\25_01_01_01_note_sad.wav,sad
1342,data/training\Actor_25\25_01_01_01_numb_sad.wav,sad
1343,data/training\Actor_25\25_01_01_01_pad_sad.wav,sad
1344,data/training\Actor_25\25_01_01_01_page_sad.wav,sad
1345,data/training\Actor_25\25_01_01_01_pain_sad.wav,sad
1346,data/training\Actor_25\25_01_01_01_pass_sad.wav,sad
1347,data/training\Actor_25\25_01_01_01_pearl_sad.wav,sad
1348,data/training\Actor_25\25_01_01_01_peg_sad.wav,sad
1349,data/training\Actor_25\25_01_01_01_perch_sad.wav,sad
1350,data/training\Actor_25\25_01_01_01_phone_sad.wav,sad
1351,data/training\Actor_25\25_01_01_01_pick_sad.wav,sad
1352,data/training\Actor_25\25_01_01_01_pike_sad.wav,sad
1353,data/training\Actor_25\25_01_01_01_pole_sad.wav,sad
1354,data/training\Actor_25\25_01_01_01_pool_sad.wav,sad
1355,data/training\Actor_25\25_01_01_01_puff_sad.wav,sad
1356,data/training\Actor_25\25_01_01_01_rag_sad.wav,sad
1357,data/training\Actor_25\25_01_01_01_raid_sad.wav,sad
1358,data/training\Actor_25\25_01_01_01_rain_sad.wav,sad
1359,data/training\Actor_25\25_01_01_01_raise_sad.wav,sad
1360,data/training\Actor_25\25_01_01_01_rat_sad.wav,sad
1361,data/training\Actor_25\25_01_01_01_reach_sad.wav,sad
1362,data/training\Actor_25\25_01_01_01_read_sad.wav,sad
1363,data/training\Actor_25\25_01_01_01_red_sad.wav,sad
1364,data/training\Actor_25\25_01_01_01_ring_sad.wav,sad
1365,data/training\Actor_25\25_01_01_01_ripe_sad.wav,sad
1366,data/training\Actor_25\25_01_01_01_road_sad.wav,sad
1367,data/training\Actor_25\25_01_01_01_room_sad.wav,sad
1368,data/training\Actor_25\25_01_01_01_rose_sad.wav,sad
1369,data/training\Actor_25\25_01_01_01_rot_sad.wav,sad
1370,data/training\Actor_25\25_01_01_01_rough_sad.wav,sad
1371,data/training\Actor_25\25_01_01_01_rush_sad.wav,sad
1372,data/training\Actor_25\25_01_01_01_said_sad.wav,sad
1373,data/training\Actor_25\25_01_01_01_sail_sad.wav,sad
1374,data/training\Actor_25\25_01_01_01_search_sad.wav,sad
1375,data/training\Actor_25\25_01_01_01_seize_sad.wav,sad
1376,data/training\Actor_25\25_01_01_01_sell_sad.wav,sad
1377,data/training\Actor_25\25_01_01_01_shack_sad.wav,sad
1378,data/training\Actor_25\25_01_01_01_shall_sad.wav,sad
1379,data/training\Actor_25\25_01_01_01_shawl_sad.wav,sad
1380,data/training\Actor_25\25_01_01_01_sheep_sad.wav,sad
1381,data/training\Actor_25\25_01_01_01_shirt_sad.wav,sad
1382,data/training\Actor_25\25_01_01_01_should_sad.wav,sad
1383,data/training\Actor_25\25_01_01_01_shout_sad.wav,sad
1384,data/training\Actor_25\25_01_01_01_size_sad.wav,sad
1385,data/training\Actor_25\25_01_01_01_soap_sad.wav,sad
1386,data/training\Actor_25\25_01_01_01_soup_sad.wav,sad
1387,data/training\Actor_25\25_01_01_01_sour_sad.wav,sad
1388,data/training\Actor_25\25_01_01_01_south_sad.wav,sad
1389,data/training\Actor_25\25_01_01_01_sub_sad.wav,sad
1390,data/training\Actor_25\25_01_01_01_such_sad.wav,sad
1391,data/training\Actor_25\25_01_01_01_sure_sad.wav,sad
1392,data/training\Actor_25\25_01_01_01_take_sad.wav,sad
1393,data/training\Actor_25\25_01_01_01_talk_sad.wav,sad
1394,data/training\Actor_25\25_01_01_01_tape_sad.wav,sad
1395,data/training\Actor_25\25_01_01_01_team_sad.wav,sad
1396,data/training\Actor_25\25_01_01_01_tell_sad.wav,sad
1397,data/training\Actor_25\25_01_01_01_thin_sad.wav,sad
1398,data/training\Actor_25\25_01_01_01_third_sad.wav,sad
1399,data/training\Actor_25\25_01_01_01_thought_sad.wav,sad
1400,data/training\Actor_25\25_01_01_01_thumb_sad.wav,sad
1401,data/training\Actor_25\25_01_01_01_time_sad.wav,sad
1402,data/training\Actor_25\25_01_01_01_tip_sad.wav,sad
1403,data/training\Actor_25\25_01_01_01_tire_sad.wav,sad
1404,data/training\Actor_25\25_01_01_01_ton_sad.wav,sad
1405,data/training\Actor_25\25_01_01_01_tool_sad.wav,sad
1406,data/training\Actor_25\25_01_01_01_tough_sad.wav,sad
1407,data/training\Actor_25\25_01_01_01_turn_sad.wav,sad
1408,data/training\Actor_25\25_01_01_01_vine_sad.wav,sad
1409,data/training\Actor_25\25_01_01_01_voice_sad.wav,sad
1410,data/training\Actor_25\25_01_01_01_void_sad.wav,sad
1411,data/training\Actor_25\25_01_01_01_vote_sad.wav,sad
1412,data/training\Actor_25\25_01_01_01_wag_sad.wav,sad
1413,data/training\Actor_25\25_01_01_01_walk_sad.wav,sad
1414,data/training\Actor_25\25_01_01_01_wash_sad.wav,sad
1415,data/training\Actor_25\25_01_01_01_week_sad.wav,sad
1416,data/training\Actor_25\25_01_01_01_wheat_sad.wav,sad
1417,data/training\Actor_25\25_01_01_01_when_sad.wav,sad
1418,data/training\Actor_25\25_01_01_01_which_sad.wav,sad
1419,data/training\Actor_25\25_01_01_01_whip_sad.wav,sad
1420,data/training\Actor_25\25_01_01_01_white_sad.wav,sad
1421,data/training\Actor_25\25_01_01_01_wife_sad.wav,sad
1422,data/training\Actor_25\25_01_01_01_wire_sad.wav,sad
1423,data/training\Actor_25\25_01_01_01_witch_sad.wav,sad
1424,data/training\Actor_25\25_01_01_01_yearn_sad.wav,sad
1425,data/training\Actor_25\25_01_01_01_yes_sad.wav,sad
1426,data/training\Actor_25\25_01_01_01_young_sad.wav,sad
1427,data/training\Actor_25\25_01_01_01_youth_sad.wav,sad
1428,data/training\Actor_26\26_01_01_01_back_sad.wav,sad
1429,data/training\Actor_26\26_01_01_01_bar_sad.wav,sad
1430,data/training\Actor_26\26_01_01_01_base_sad.wav,sad
1431,data/training\Actor_26\26_01_01_01_bath_sad.wav,sad
1432,data/training\Actor_26\26_01_01_01_bean_sad.wav,sad
1433,data/training\Actor_26\26_01_01_01_beg_sad.wav,sad
1434,data/training\Actor_26\26_01_01_01_bite_sad.wav,sad
1435,data/training\Actor_26\26_01_01_01_boat_sad.wav,sad
1436,data/training\Actor_26\26_01_01_01_bone_sad.wav,sad
1437,data/training\Actor_26\26_01_01_01_book_sad.wav,sad
1438,data/training\Actor_26\26_01_01_01_bought_sad.wav,sad
1439,data/training\Actor_26\26_01_01_01_burn_sad.wav,sad
1440,data/training\Actor_26\26_01_01_01_cab_sad.wav,sad
1441,data/training\Actor_26\26_01_01_01_calm_sad.wav,sad
1442,data/training\Actor_26\26_01_01_01_came_sad.wav,sad
1443,data/training\Actor_26\26_01_01_01_cause_sad.wav,sad
1444,data/training\Actor_26\26_01_01_01_chain_sad.wav,sad
1445,data/training\Actor_26\26_01_01_01_chair_sad.wav,sad
1446,data/training\Actor_26\26_01_01_01_chalk_sad.wav,sad
1447,data/training\Actor_26\26_01_01_01_chat_sad.wav,sad
1448,data/training\Actor_26\26_01_01_01_check_sad.wav,sad
1449,data/training\Actor_26\26_01_01_01_cheek_sad.wav,sad
1450,data/training\Actor_26\26_01_01_01_chief_sad.wav,sad
1451,data/training\Actor_26\26_01_01_01_choice_sad.wav,sad
1452,data/training\Actor_26\26_01_01_01_cool_sad.wav,sad
1453,data/training\Actor_26\26_01_01_01_dab_sad.wav,sad
1454,data/training\Actor_26\26_01_01_01_date_sad.wav,sad
1455,data/training\Actor_26\26_01_01_01_dead_sad.wav,sad
1456,data/training\Actor_26\26_01_01_01_death_sad.wav,sad
1457,data/training\Actor_26\26_01_01_01_deep_sad.wav,sad
1458,data/training\Actor_26\26_01_01_01_dime_sad.wav,sad
1459,data/training\Actor_26\26_01_01_01_dip_sad.wav,sad
1460,data/training\Actor_26\26_01_01_01_ditch_sad.wav,sad
1461,data/training\Actor_26\26_01_01_01_dodge_sad.wav,sad
1462,data/training\Actor_26\26_01_01_01_dog_sad.wav,sad
1463,data/training\Actor_26\26_01_01_01_doll_sad.wav,sad
1464,data/training\Actor_26\26_01_01_01_door_sad.wav,sad
1465,data/training\Actor_26\26_01_01_01_fail_sad.wav,sad
1466,data/training\Actor_26\26_01_01_01_fall_sad.wav,sad
1467,data/training\Actor_26\26_01_01_01_far_sad.wav,sad
1468,data/training\Actor_26\26_01_01_01_fat_sad.wav,sad
1469,data/training\Actor_26\26_01_01_01_fit_sad.wav,sad
1470,data/training\Actor_26\26_01_01_01_five_sad.wav,sad
1471,data/training\Actor_26\26_01_01_01_food_sad.wav,sad
1472,data/training\Actor_26\26_01_01_01_gap_sad.wav,sad
1473,data/training\Actor_26\26_01_01_01_gas_sad.wav,sad
1474,data/training\Actor_26\26_01_01_01_gaze_sad.wav,sad
1475,data/training\Actor_26\26_01_01_01_germ_sad.wav,sad
1476,data/training\Actor_26\26_01_01_01_get_sad.wav,sad
